rank,filename,similarity,file
123,RETAKE_09-نخوة-الفرسان-للحرائر-وهيبة-النزول-والمطاعنة_SONG_B.mp3,0.6838492,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/RETAKE_09-نخوة-الفرسان-للحرائر-وهيبة-النزول-والمطاعنة_SONG_B.mp3
124,01-الأرق-ورهبة-الفناء-ومصير-الملوك-وحصن-تيماء_SONG_A.mp3,0.68215585,/content/SUNO_BACKUP_11082026/aasha_ariqtu_21082026/01-الأرق-ورهبة-الفناء-ومصير-الملوك-وحصن-تيماء_SONG_A.mp3
125,06-فرار-الإمبراطور-ومأزق-الجيش-المهزوم_SONG_B.mp3,0.6815606,/content/SUNO_BACKUP_11082026/New_Abu_Tammam_16082026/06-فرار-الإمبراطور-ومأزق-الجيش-المهزوم_SONG_B.mp3
126,03-مرارة-الندم-وأهوال-السهاد-وفجيعة-الدهر_SONG_B.mp3,0.6814451,/content/SUNO_BACKUP_11082026/ibn_zuraiq_20082026/03-مرارة-الندم-وأهوال-السهاد-وفجيعة-الدهر_SONG_B.mp3
127,02-عهد-الصبا-واعتراض-القدر-والوشاة_SONG_B.mp3,0.6758928,/content/SUNO_BACKUP_11082026/majnoon_layla_18082026/02-عهد-الصبا-واعتراض-القدر-والوشاة_SONG_B.mp3
128,08-اقتحام-الحرب-وشكوى-وبكاء-الجواد-الأدهم_SONG_A.mp3,0.66866136,/content/SUNO_BACKUP_11082026/antara_13082026/08-اقتحام-الحرب-وشكوى-وبكاء-الجواد-الأدهم_SONG_A.mp3
129,04-شدة-المطاعنة-واصطباغ-السيوف-بالدماء_SONG_A.mp3,0.66338515,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/04-شدة-المطاعنة-واصطباغ-السيوف-بالدماء_SONG_A.mp3
130,06-اقتحام-الوغى-وعفة-المغنم-ومصرع-المدجج_SONG_B.mp3,0.6598489,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/06-اقتحام-الوغى-وعفة-المغنم-ومصرع-المدجج_SONG_B.mp3
131,04-مكمن-القانص-وغدر-الحتوف_SONG_B.mp3,0.6548993,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/04-مكمن-القانص-وغدر-الحتوف_SONG_B.mp3
132,04-مسير-الليل-ووحشة-الظلام_SONG_B.mp3,0.65295947,/content/SUNO_BACKUP_11082026/ara_alanqaa_18082026/04-مسير-الليل-ووحشة-الظلام_SONG_B.mp3
133,04-هول-الفلاة-واعتراض-السحاب-والبرق-العارم_SONG_B.mp3,0.6477109,/content/SUNO_BACKUP_11082026/muallaqat_aassha_21082026/04-هول-الفلاة-واعتراض-السحاب-والبرق-العارم_SONG_B.mp3
134,04-مثل-الدهر-الأول-2-مكمن-القانص-ومصرع-الأتن_SONG_B.mp3,0.6218676,/content/SUNO_BACKUP_11082026/amin_almanoon_17082026/04-مثل-الدهر-الأول-2-مكمن-القانص-ومصرع-الأتن_SONG_B.mp3
135,08-اقتحام-الحرب-وشكوى-وبكاء-الجواد-الأدهم_SONG_B.mp3,0.6161436,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/08-اقتحام-الحرب-وشكوى-وبكاء-الجواد-الأدهم_SONG_B.mp3
136,04-بكاء-الصاحب-عند-الدرب-وطلب-الملك-وسرى-الليل_SONG_B.mp3,0.60867107,/content/SUNO_BACKUP_11082026/sama_laka_shwqun_19082026/04-بكاء-الصاحب-عند-الدرب-وطلب-الملك-وسرى-الليل_SONG_B.mp3
137,08-حكمة-الحلم-والجهل-والإنذار-والرد-الصارم_SONG_A.mp3,0.59044874,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/08-حكمة-الحلم-والجهل-والإنذار-والرد-الصارم_SONG_A.mp3
138,03-أهوال-الليل-ومكابدة-السرى-والظلام_SONG_A.mp3,0.5777938,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/03-أهوال-الليل-ومكابدة-السرى-والظلام_SONG_A.mp3
139,02-عهد-الصبا-واعتراض-القدر-والوشاة_SONG_A.mp3,0.5733455,/content/SUNO_BACKUP_11082026/majnoon_layla_22082026/02-عهد-الصبا-واعتراض-القدر-والوشاة_SONG_A.mp3
140,05-البيت-الشامخ-والقطع-بالحسام_SONG_A.mp3,0.56230617,/content/SUNO_BACKUP_11082026/jarir_24072026/05-البيت-الشامخ-والقطع-بالحسام_SONG_A.mp3
141,06-نزال-الفارس-المدجج-والعفة-عن-المغنم_SONG_B.mp3,0.5457909,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/06-نزال-الفارس-المدجج-والعفة-عن-المغنم_SONG_B.mp3
142,08-اقتحام-الحرب-وشكوى-وبكاء-الجواد-الأدهم_SONG_A.mp3,0.5450284,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/08-اقتحام-الحرب-وشكوى-وبكاء-الجواد-الأدهم_SONG_A.mp3
143,RETAKE_01-الأرق-ورهبة-الفناء-ومصير-الملوك-وحصن-تيماء_SONG_A.mp3,0.5230211,/content/SUNO_BACKUP_11082026/aasha_ariqtu_21082026/RETAKE_01-الأرق-ورهبة-الفناء-ومصير-الملوك-وحصن-تيماء_SONG_A.mp3
144,05-مثل-الدهر-الثاني-صراع-الثور-الوحشي-والكلاب_SONG_B.mp3,0.5182092,/content/SUNO_BACKUP_11082026/amin_almanoon_17082026/05-مثل-الدهر-الثاني-صراع-الثور-الوحشي-والكلاب_SONG_B.mp3
145,05-الوعيد-الصارم-ليزيد-بن-شيبان-والتحذير-من-الفتنة_SONG_B.mp3,0.5104395,/content/SUNO_BACKUP_11082026/muallaqat_aassha_21082026/05-الوعيد-الصارم-ليزيد-بن-شيبان-والتحذير-من-الفتنة_SONG_B.mp3
146,03-جحيم-النيران-وجمال-الأطلال-المحترقة_SONG_C.mp3,0.44876194,/content/SUNO_BACKUP_11082026/abu-tammam_16082026/03-جحيم-النيران-وجمال-الأطلال-المحترقة_SONG_C.mp3
