rank,filename,similarity,file
125,05-الفخر-بالشمائل-والكرم-والفروسية_SONG_A.mp3,0.7349268,/content/SUNO_BACKUP_11082026/antara_13082026/05-الفخر-بالشمائل-والكرم-والفروسية_SONG_A.mp3
126,05-الفخر-بعزة-النفس-والشمائل-وسؤال-الخيل_SONG_A.mp3,0.7346608,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/05-الفخر-بعزة-النفس-والشمائل-وسؤال-الخيل_SONG_A.mp3
127,10-وعيد-ابني-ضمضم-ووثبة-الضرغام_SONG_B.mp3,0.731793,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/10-وعيد-ابني-ضمضم-ووثبة-الضرغام_SONG_B.mp3
128,07-مدح-الملك-ويوم-الشقيقة_SONG_B.mp3,0.7317703,/content/SUNO_BACKUP_11082026/alharith_bin_heliza_22082026/07-مدح-الملك-ويوم-الشقيقة_SONG_B.mp3
129,07-مشهد-الصيد-والوليمة_SONG_A.mp3,0.7281574,/content/SUNO_BACKUP_11082026/qais_24072026/07-مشهد-الصيد-والوليمة_SONG_A.mp3
130,05-الفخر-بعزة-النفس-والشمائل-وسؤال-الخيل_SONG_B.mp3,0.726382,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/05-الفخر-بعزة-النفس-والشمائل-وسؤال-الخيل_SONG_B.mp3
131,06-الفارس-المدجج-وخروج-القرين_SONG_A.mp3,0.7246492,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/06-الفارس-المدجج-وخروج-القرين_SONG_A.mp3
132,07-أيام-النصر-الكبرى-خزازى-وأسر-الملوك_SONG_B.mp3,0.7205348,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/07-أيام-النصر-الكبرى-خزازى-وأسر-الملوك_SONG_B.mp3
133,01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_D.mp3,0.7184534,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_D.mp3
134,06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_B.mp3,0.7134789,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_B.mp3
135,03-شرف-الثريا-ومقارعة-النوازل_SONG_A.mp3,0.7114451,/content/SUNO_BACKUP_11082026/ara_alanqaa_18082026/03-شرف-الثريا-ومقارعة-النوازل_SONG_A.mp3
136,01-عزة-الفارس-ومناقب-المجد_SONG_F.mp3,0.70798373,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_F.mp3
137,05-غربة-المنازل-وخذلان-الصحب-واستعادة-مجد-الفتوة_SONG_A.mp3,0.7035608,/content/SUNO_BACKUP_11082026/sama_laka_shwqun_19082026/05-غربة-المنازل-وخذلان-الصحب-واستعادة-مجد-الفتوة_SONG_A.mp3
138,08-أسر-الملوك-وفك-العناة-وخاتمة-النصيحة_SONG_A.mp3,0.7025858,/content/SUNO_BACKUP_11082026/alharith_bin_heliza_22082026/08-أسر-الملوك-وفك-العناة-وخاتمة-النصيحة_SONG_A.mp3
139,القسم 6  ختام تشبيه الفرات والثناء مقام عجم_SONG_B.mp3,0.70003843,/content/SUNO_BACKUP_11082026/nabigha_17072026_A/القسم 6  ختام تشبيه الفرات والثناء مقام عجم_SONG_B.mp3
140,جساس بن مرة - تعدت تغلب - مقام عجم_SONG_B.mp3,0.68570673,/content/SUNO_BACKUP_11082026/منوعات/جساس بن مرة - تعدت تغلب - مقام عجم_SONG_B.mp3
141,04-فخر-تميم-وقضاء-مضر-وربيعة_SONG_B.mp3,0.68399036,/content/SUNO_BACKUP_11082026/jarir_24072026/04-فخر-تميم-وقضاء-مضر-وربيعة_SONG_B.mp3
142,08-ملحمة-البرق-والمطر-والسيول_SONG_B.mp3,0.67347485,/content/SUNO_BACKUP_11082026/qais_24072026/08-ملحمة-البرق-والمطر-والسيول_SONG_B.mp3
143,04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_A.mp3,0.66920316,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_A.mp3
144,06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_A.mp3,0.6676377,/content/SUNO_BACKUP_11082026/amrro_bin_kalthoum_11082026/06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_A.mp3
145,03-مناقب-الفقيه-الزاهد-وطقوس-الوداع_SONG_B.mp3,0.6674182,/content/SUNO_BACKUP_11082026/ghayra_mujdin_19082026/03-مناقب-الفقيه-الزاهد-وطقوس-الوداع_SONG_B.mp3
146,07-الحر-الشديد-وقطع-القفر-والوعول_SONG_A.mp3,0.6633954,/content/SUNO_BACKUP_11082026/lamiyat_alshanfara_14082026/07-الحر-الشديد-وقطع-القفر-والوعول_SONG_A.mp3
147,القسم 3  المديح وتشبيه سليمان مقام عجم_SONG_B.mp3,0.6603993,/content/SUNO_BACKUP_11082026/nabigha_17072026_A/القسم 3  المديح وتشبيه سليمان مقام عجم_SONG_B.mp3
148,09-وفاء-الجواد-الأدهم-وصيحة-الإقدام_SONG_A.mp3,0.6531647,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/09-وفاء-الجواد-الأدهم-وصيحة-الإقدام_SONG_A.mp3
149,03-فتوة-الصبا-ومجالس-الخمر-ورجع-القيان_SONG_A.mp3,0.652591,/content/SUNO_BACKUP_11082026/muallaqat_aassha_21082026/03-فتوة-الصبا-ومجالس-الخمر-ورجع-القيان_SONG_A.mp3
150,04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_B.mp3,0.6465796,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_B.mp3
151,03-تسلية-الهم-بالجسرة-وعزم-الفتى-ومنزل-الأحلاف_SONG_B.mp3,0.6450596,/content/SUNO_BACKUP_11082026/sama_laka_shwqun_19082026/03-تسلية-الهم-بالجسرة-وعزم-الفتى-ومنزل-الأحلاف_SONG_B.mp3
152,04-فخر-تميم-وقضاء-مضر-وربيعة_SONG_A.mp3,0.6385795,/content/SUNO_BACKUP_11082026/jarir_24072026/04-فخر-تميم-وقضاء-مضر-وربيعة_SONG_A.mp3
153,07-ملحمة-القتال-وبسالة-الفوارس-يوم-الحنو_SONG_B.mp3,0.6340896,/content/SUNO_BACKUP_11082026/muallaqat_aassha_21082026/07-ملحمة-القتال-وبسالة-الفوارس-يوم-الحنو_SONG_B.mp3
154,01-عزة-الفارس-ومناقب-المجد_SONG_D.mp3,0.61505127,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_D.mp3
155,08-خيول-الحنو-وملحمة-النصر_SONG_B.mp3,0.6131806,/content/SUNO_BACKUP_11082026/aasha_23072026/08-خيول-الحنو-وملحمة-النصر_SONG_B.mp3
156,06-الفرس-الأسطوري-وانطلاق-الصيد_SONG_B.mp3,0.59170276,/content/SUNO_BACKUP_11082026/im_qais_20082026/06-الفرس-الأسطوري-وانطلاق-الصيد_SONG_B.mp3
157,04-ملحمة-الجلاد-وكرامة-الموت_SONG_B.mp3,0.5810138,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_SONG_B.mp3
158,07-مشهد-الصيد-والوليمة_SONG_B.mp3,0.5570261,/content/SUNO_BACKUP_11082026/qais_24072026/07-مشهد-الصيد-والوليمة_SONG_B.mp3
159,09-الفخر-المطلق-والهيمنة-الشاملة_SONG_B.mp3,0.5552475,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/09-الفخر-المطلق-والهيمنة-الشاملة_SONG_B.mp3
160,10-وعيد-ابني-ضمضم-ووثبة-الضرغام_SONG_A.mp3,0.5510168,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/10-وعيد-ابني-ضمضم-ووثبة-الضرغام_SONG_A.mp3
161,القسم 6  ختام تشبيه الفرات والثناء مقام عجم_SONG_B.mp3,0.5447171,/content/SUNO_BACKUP_11082026/nabigah_19072026/القسم 6  ختام تشبيه الفرات والثناء مقام عجم_SONG_B.mp3
162,08-الفخر-بالشجاعة-والسيف-وعقر-الجلالة_SONG_A.mp3,0.543581,/content/SUNO_BACKUP_11082026/tarafa_23072026/08-الفخر-بالشجاعة-والسيف-وعقر-الجلالة_SONG_A.mp3
163,01-عزة-الفارس-ومناقب-المجد_SONG_E.mp3,0.52671444,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_E.mp3
164,06-عزة-القناة-التغلبية-ومآثر-الأجداد-والملوك_SONG_B.mp3,0.49409664,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/06-عزة-القناة-التغلبية-ومآثر-الأجداد-والملوك_SONG_B.mp3
165,05-الفخر-بالشمائل-والكرم-والفروسية_SONG_B.mp3,0.4495718,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/05-الفخر-بالشمائل-والكرم-والفروسية_SONG_B.mp3
166,01-الوداع-والالتحاق-بالرفاق-الحقيقيين_SONG_A.mp3,0.43985975,/content/SUNO_BACKUP_11082026/lamiyat_alshanfara_14082026/01-الوداع-والالتحاق-بالرفاق-الحقيقيين_SONG_A.mp3
167,جساس بن مرة - تعدت تغلب - مقام عجم_SONG_A.mp3,0.38386604,/content/SUNO_BACKUP_11082026/منوعات/جساس بن مرة - تعدت تغلب - مقام عجم_SONG_A.mp3
168,03-الرد-على-الواشي-والرسوخ-كالأرعن_SONG_A.mp3,0.37671742,/content/SUNO_BACKUP_11082026/alharith_bin_heliza_22082026/03-الرد-على-الواشي-والرسوخ-كالأرعن_SONG_A.mp3
169,09-الفخر-المطلق-والهيمنة-الشاملة_SONG_A.mp3,0.37440875,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/09-الفخر-المطلق-والهيمنة-الشاملة_SONG_A.mp3
170,07-أيام-الوقائع-الكبرى-وبلوغ-السماء-مجدا_SONG_B.mp3,0.3458147,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/07-أيام-الوقائع-الكبرى-وبلوغ-السماء-مجدا_SONG_B.mp3
