rank,filename,similarity,file
126,جساس بن مرة - تعدت تغلب - مقام عجم_SONG_D.mp3,0.6182951,/content/SUNO_BACKUP_11082026/منوعات/جساس بن مرة - تعدت تغلب - مقام عجم_SONG_D.mp3
127,RETAKE_01-ألا-ليت-شعري-وذكرى-الغضى_SONG_A.mp3,0.6076375,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/RETAKE_01-ألا-ليت-شعري-وذكرى-الغضى_SONG_A.mp3
128,01-صدمة-البين-ولوعة-الفراق-والوفاء_SONG_B.mp3,0.60655546,/content/SUNO_BACKUP_11082026/ibn_zaydoon_adha_21082026/01-صدمة-البين-ولوعة-الفراق-والوفاء_SONG_B.mp3
129,07-المبارزة-الكبرى-ومصرع-الأبطال_SONG_B.mp3,0.57633287,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/07-المبارزة-الكبرى-ومصرع-الأبطال_SONG_B.mp3
130,04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_A.mp3,0.57229286,/content/SUNO_BACKUP_11082026/majnoon_layla_18082026/04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_A.mp3
131,02-غربة-الفاضل-ومرارة-الزمان-والجلد_SONG_B.mp3,0.57076347,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/02-غربة-الفاضل-ومرارة-الزمان-والجلد_SONG_B.mp3
132,07-تذكر-عبلة-تحت-ظلال-السيوف-وحومة-الموت_SONG_B.mp3,0.56782067,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/07-تذكر-عبلة-تحت-ظلال-السيوف-وحومة-الموت_SONG_B.mp3
133,02-غربة-الفاضل-ومرارة-الزمان-والجلد_SONG_D.mp3,0.559947,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/02-غربة-الفاضل-ومرارة-الزمان-والجلد_SONG_D.mp3
134,04-عتاب-بني-مسمع-وتسيير-الثناء-ومكابدة-الفيافي_SONG_D.mp3,0.53707486,/content/SUNO_BACKUP_11082026/aasha_ariqtu_21082026/04-عتاب-بني-مسمع-وتسيير-الثناء-ومكابدة-الفيافي_SONG_D.mp3
135,01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_D.mp3,0.5358623,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_D.mp3
136,05-استجابة-النداء-وامعتصماه-وكرامة-الفرسان_SONG_A.mp3,0.527274,/content/SUNO_BACKUP_11082026/New_Abu_Tammam_16082026/05-استجابة-النداء-وامعتصماه-وكرامة-الفرسان_SONG_A.mp3
137,08-نجدة-الظعائن-وعواصف-القتال_SONG_B.mp3,0.5133443,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/08-نجدة-الظعائن-وعواصف-القتال_SONG_B.mp3
138,01-الأطلال-وظعائن-خولة_SONG_C.mp3,0.512152,/content/SUNO_BACKUP_11082026/tarafa_23072026/01-الأطلال-وظعائن-خولة_SONG_C.mp3
139,01-ألم-الوجود-وعزة-النفس_SONG_D.mp3,0.47979826,/content/SUNO_BACKUP_11082026/almutanabi_kafa_bika_21082026/01-ألم-الوجود-وعزة-النفس_SONG_D.mp3
140,04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_B.mp3,0.4670344,/content/SUNO_BACKUP_11082026/majnoon_layla_18082026/04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_B.mp3
141,04-عتاب-بني-مسمع-وتسيير-الثناء-ومكابدة-الفيافي_SONG_A.mp3,0.46237186,/content/SUNO_BACKUP_11082026/aasha_ariqtu_21082026/04-عتاب-بني-مسمع-وتسيير-الثناء-ومكابدة-الفيافي_SONG_A.mp3
142,جساس بن مرة - تعدت تغلب - مقام عجم_SONG_C.mp3,0.41999462,/content/SUNO_BACKUP_11082026/منوعات/جساس بن مرة - تعدت تغلب - مقام عجم_SONG_C.mp3
143,01-النسيب-وذكر-الديار-ونار-هند_SONG_A.mp3,0.41843092,/content/SUNO_BACKUP_11082026/alharith_bin_heliza_22082026/01-النسيب-وذكر-الديار-ونار-هند_SONG_A.mp3
144,03-نسوة-السمينة-ومطلع-سهيل_SONG_B.mp3,0.40184912,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/03-نسوة-السمينة-ومطلع-سهيل_SONG_B.mp3
